,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
107,Maryland BC,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.4,4.8,2.6,3.7,3.8,3.4,2.9,3.3,3.6,2.9,2.6,2.3,2.8,2.6,2.9,1.8,2.1,2.8,2.9
108,Oklahoma St,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.3,3.2,2.9,2.9,2.2,2.2,3.0,2.6,2.9,2.9,3.0,2.7,3.2,3.7,3.2,2.8,3.6,3.8,3.4
109,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.5,5.1,4.3,4.9,3.0,3.2,3.5,4.2,4.3,4.1,3.9,3.4,3.6,3.9,4.5,3.9,4.0,4.5,3.8
110,IL-Chicago,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.0,4.0,5.2,3.7,3.6,3.7,3.1,3.8,5.1,2.9,3.0,4.9,3.6,4.0,3.4,3.1,2.8,3.2,4.0
111,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.8,3.9,4.8,4.2,3.4,4.2,3.9,4.1,4.1,4.3,4.2,3.5,3.8,4.0,3.8,3.2,4.1,2.9,4.2
112,NC State,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.8,3.3,2.6,2.7,4.5,3.0,3.4,3.4,3.4,4.0,3.5,3.3,3.3,3.4,3.2,4.2,3.2,3.0,3.2
113,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.1,2.5,3.4,3.2,1.4,3.5,2.6,3.2,4.2,3.3,2.9,3.0,3.1,2.8,3.3,2.7,2.3,2.7,2.9
114,St Fran (NY),0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,4.5,4.1,3.2,4.4,4.1,3.5,3.2,4.0,4.8,3.8,3.5,4.4,2.9,3.3,3.5,3.1,3.0,3.4
115,Richmond,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.2,2.6,1.7,2.8,2.1,3.3,2.3,3.4,2.5,2.7,2.7,2.0,1.9,1.6,2.0,1.7,1.7,2.0,2.1
116,Col Charlestn,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.8,3.8,3.2,3.1,3.4,3.7,3.6,3.6,3.8,3.7,3.3,3.9,2.7,3.0,2.1,2.6,2.8,3.9,3.9
117,N Iowa,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,2.5,3.0,2.8,2.4,2.7,2.8,2.7,3.7,3.0,2.6,2.3,2.3,2.3,2.4,3.0,2.2,2.4,2.7
118,Arkansas St,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,3.0,4.2,3.5,3.2,4.4,3.4,2.6,4.0,3.5,4.2,4.2,3.1,2.6,3.5,1.6,2.4,2.0,1.8
119,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.4,3.4,2.9,3.0,2.2,2.5,2.9,2.1,2.1,2.9,2.9,3.3,3.4,2.8,2.8,2.4,3.3,2.7,2.2
