,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
87,American,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,4.8,3.2,3.4,2.7,2.7,2.7,3.0,2.9,2.5,2.3,2.9,2.2,2.5,3.0,2.4,3.0,2.6,2.1
88,Ball State,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.9,3.1,3.2,3.9,3.1,3.4,2.4,2.5,2.6,3.7,3.2,2.5,3.2,2.9,2.6,3.1,3.3,2.9,3.5
89,U Mass,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.5,3.7,3.8,3.8,3.2,5.1,3.6,4.3,3.3,4.4,2.8,2.9,2.6,2.7,2.8,2.7,2.3,3.3,3.5
90,Norfolk St,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.9,4.1,3.1,3.5,3.1,3.8,3.3,3.1,3.2,3.5,2.8,3.6,3.4,3.4,3.6,3.0,4.3,3.3,3.0
91,Colorado St,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.2,3.3,3.2,3.3,3.3,3.2,3.1,2.3,2.8,3.3,3.1,3.4,2.3,2.3,2.3,2.7,2.6,1.9,2.4
92,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.1,3.1,2.8,3.2,2.6,3.1,2.9,2.9,3.5,4.2,2.8,2.7,2.9,2.4,3.0,3.0,2.8,2.2,2.5
93,Providence,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.2,3.4,3.5,3.5,3.4,3.8,3.0,3.7,3.7,2.8,4.0,3.3,2.7,3.8,2.9,3.3,2.8,3.9,3.2
94,Yale,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.7,2.5,2.1,2.4,2.6,2.8,2.7,3.7,3.2,3.3,2.7,3.2,2.9,2.5,2.4,2.2,--,3.1,2.6
95,Oregon St,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.7,3.8,3.1,3.2,3.1,3.5,3.1,2.7,3.2,3.6,2.8,3.5,2.8,2.8,2.9,2.9,2.5,3.2,2.6
96,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.2,2.9,2.9,3.0,2.3,3.0,2.7,2.8,3.1,2.8,3.2,3.5,2.8,2.9,2.9,3.3,2.2,3.0,2.9
97,Rob Morris,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.4,2.9,3.2,3.7,3.0,4.3,4.4,3.6,3.9,2.8,4.0,3.0,3.2,3.6,3.5,3.2,2.8,2.4,2.2
98,Temple,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.3,3.6,3.1,2.8,2.7,3.6,3.2,3.0,3.1,3.9,3.2,3.6,3.4,3.3,3.6,3.5,3.1,3.4,3.2
99,James Mad,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.3,3.3,3.3,3.3,2.8,3.8,3.0,3.4,3.2,3.3,3.7,3.0,2.7,2.7,2.4,3.1,3.5,2.8,3.2
