,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
110,Texas Tech,5.6,5.5,6.8,5.7,6.2,6.6,6.2,7.2,6.5,6.4,6.9,6.9,6.2,5.7,5.9,6.8,6.4,6.8,7.7,8.0,6.7,6.3,6.0,6.9,7.6,8.1
111,Florida St,5.6,6.6,6.7,7.2,7.7,7.2,7.5,7.3,7.5,6.2,6.8,6.8,6.3,6.9,6.3,6.6,6.3,5.8,7.8,7.4,8.1,7.3,7.0,7.5,8.9,9.1
112,Bradley,5.6,5.0,5.7,6.6,6.0,7.4,5.7,6.9,5.5,6.7,6.7,6.8,7.2,6.9,6.8,7.0,6.4,6.5,5.9,7.7,7.4,7.0,7.8,9.3,6.8,6.6
113,Davidson,5.6,6.2,5.8,6.2,6.1,7.8,7.7,7.8,7.5,7.9,6.9,6.1,6.7,4.9,5.1,4.5,5.0,5.6,7.4,7.5,8.1,8.1,6.8,7.3,8.1,6.9
114,Chattanooga,5.6,4.8,5.6,6.0,6.6,7.9,7.8,9.9,9.4,9.0,10.0,10.2,10.3,9.6,9.8,9.1,5.2,5.2,6.8,5.7,7.2,7.6,6.8,7.1,6.8,8.7
115,Lamar,5.6,6.2,5.5,5.9,6.6,5.6,7.4,7.0,7.4,7.2,6.3,6.9,6.1,5.9,5.0,6.5,6.5,7.0,6.9,5.7,6.5,7.3,7.8,8.1,8.4,9.0
116,Maine,5.6,5.1,6.1,6.7,6.6,7.2,5.6,5.3,6.6,6.9,7.2,6.7,6.6,7.3,6.0,6.8,7.1,7.5,7.3,7.3,8.2,9.7,8.0,6.6,7.5,7.1
117,Geo Mason,5.6,6.4,6.1,5.4,6.3,5.5,5.6,6.5,6.3,6.6,6.0,6.0,5.9,5.9,5.9,6.3,6.1,6.7,7.5,7.4,8.4,7.2,6.8,7.6,8.2,6.0
118,Alabama,5.6,6.3,7.1,6.4,6.1,6.4,7.4,7.3,7.7,6.9,7.8,6.8,5.7,5.4,5.0,5.1,5.3,6.4,6.4,6.1,7.3,6.6,7.0,6.2,7.4,5.5
119,LSU,5.7,6.6,6.9,7.3,6.6,6.1,5.9,7.5,6.5,6.0,6.6,5.4,6.6,5.4,5.3,5.6,6.2,5.6,7.9,8.9,8.4,8.0,8.9,8.4,7.1,8.0
